seqid,ref_seqid,edit_distance,similarity,length,exp
FS10000169:122:BPA73120-0622:1:1114:12390:3890,010075,70,0.5333333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1114:13190:4000,011031,68,0.5466666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1114:2670:3980,006753,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1114:12870:3980,001668,80,0.4666666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:12850:1040,008674,82,0.45333333333333337,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:4890:1230,002572,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:12550:1220,006134,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:10930:1210,005572,79,0.4733333333333334,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:11550:1180,007275,72,0.52,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:12090:1290,009935,80,0.4666666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:4320:1150,000116,57,0.544,125,PCR3
FS10000169:122:BPA73120-0622:1:1115:1390:1340,001442,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:2800:1430,004227,76,0.4933333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:2230:1400,000552,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:14300:1590,001243,60,0.4871794871794872,117,PCR3
FS10000169:122:BPA73120-0622:1:1115:1670:1590,000385,77,0.4866666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:15510:1550,001531,88,0.41333333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:13200:1670,006169,61,0.512,125,PCR3
FS10000169:122:BPA73120-0622:1:1115:7650:1650,007640,49,0.5462962962962963,108,PCR3
FS10000169:122:BPA73120-0622:1:1115:13930:1770,009674,87,0.42000000000000004,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:1520:1740,002133,57,0.5365853658536586,123,PCR3
FS10000169:122:BPA73120-0622:1:1115:14740:1740,007753,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:11920:1700,003786,71,0.5266666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:16340:2060,005362,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:8560:1990,000170,72,0.52,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:10240:2100,001366,56,0.5,112,PCR3
FS10000169:122:BPA73120-0622:1:1115:7410:2120,006134,77,0.4866666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:8180:2120,000378,53,0.5546218487394958,119,PCR3
FS10000169:122:BPA73120-0622:1:1115:15210:2120,001051,81,0.45999999999999996,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:9050:2210,009937,78,0.48,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:4500:2180,006134,80,0.4666666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:11600:2250,005322,71,0.5266666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:6380:2370,002704,61,0.4873949579831933,119,PCR3
FS10000169:122:BPA73120-0622:1:1115:11780:2470,007278,70,0.5333333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:1080:2610,004915,56,0.5213675213675213,117,PCR3
FS10000169:122:BPA73120-0622:1:1115:13020:2890,005490,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:5710:2880,006134,72,0.52,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:8810:2860,000711,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:10570:3230,000312,99,0.33999999999999997,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:1290:3180,001275,80,0.4666666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:9060:3320,002047,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:2970:3250,005127,83,0.44666666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:4140:3520,009170,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:6890:3650,001455,72,0.52,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:15970:3650,009935,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:9120:3740,003488,69,0.54,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:16310:3790,002291,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:9980:3760,006753,76,0.4933333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:4380:3910,009937,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:4870:3850,004193,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:15250:3850,007266,82,0.45333333333333337,150,PCR3
FS10000169:122:BPA73120-0622:1:1115:8800:4010,000132,77,0.4866666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:16450:1210,008574,77,0.4866666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:3510:1230,001358,81,0.45999999999999996,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:3090:1200,005400,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:14690:1260,004827,77,0.4866666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:7370:1270,005600,77,0.4866666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:1970:1190,007659,85,0.43333333333333335,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:14210:1320,007603,86,0.42666666666666664,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:6490:1350,002162,79,0.4733333333333334,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:15270:1430,009817,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:5200:1420,010618,50,0.537037037037037,108,PCR3
FS10000169:122:BPA73120-0622:1:1116:14010:1540,005572,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:8820:1530,000711,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:2730:1510,008434,76,0.4933333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:6160:1510,000308,48,0.5555555555555556,104,PCR3
FS10000169:122:BPA73120-0622:1:1116:5730:1690,009935,77,0.4866666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:1000:1680,004827,77,0.4866666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:13860:1620,002498,89,0.4066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:4410:1630,000903,72,0.52,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:9290:1600,007659,86,0.42666666666666664,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:12690:1570,009242,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:11470:1730,003489,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:3020:1660,006393,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:9010:1940,008509,89,0.4066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:11540:1900,000385,55,0.5378151260504201,119,PCR3
FS10000169:122:BPA73120-0622:1:1116:15570:2000,009336,79,0.4733333333333334,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:14530:1970,008143,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:11030:2080,005097,68,0.5466666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:12060:2220,002572,63,0.496,125,PCR3
FS10000169:122:BPA73120-0622:1:1116:3950:2050,000922,84,0.43999999999999995,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:11730:2160,001475,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:8680:2180,010831,53,0.5092592592592593,108,PCR3
FS10000169:122:BPA73120-0622:1:1116:3130:2330,005400,81,0.45999999999999996,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:8290:2190,000727,85,0.43333333333333335,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:2260:2350,005734,77,0.4866666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:15430:2390,005768,77,0.4866666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:16050:2390,003584,80,0.4666666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:13420:2300,009876,71,0.5266666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:4730:2520,007935,82,0.45333333333333337,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:6170:2530,007091,87,0.42000000000000004,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:1960:2510,002319,55,0.5338983050847458,118,PCR3
FS10000169:122:BPA73120-0622:1:1116:13020:2510,001071,69,0.54,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:2000:2690,004200,68,0.5466666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:3290:2580,011890,84,0.43999999999999995,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:9570:2730,001270,85,0.43333333333333335,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:3520:2850,007197,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:1690:3050,011503,78,0.48,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:12610:2990,006982,79,0.4733333333333334,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:8230:2950,009935,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:6110:3140,010246,82,0.45333333333333337,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:8210:3120,002291,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:1330:3110,000235,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:8300:3210,004494,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:13430:3180,007288,75,0.5,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:2900:3410,000012,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:2570:3440,011064,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:10320:3370,009166,55,0.5299145299145299,117,PCR3
FS10000169:122:BPA73120-0622:1:1116:8240:3360,005160,72,0.52,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:9940:3350,006745,86,0.42666666666666664,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:15210:3350,002871,85,0.43333333333333335,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:6620:3450,008543,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:5170:3420,007659,87,0.42000000000000004,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:2740:3820,009336,73,0.5133333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:9880:3820,005457,51,0.5277777777777778,105,PCR3
FS10000169:122:BPA73120-0622:1:1116:4430:3750,010050,74,0.5066666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:13090:3750,006312,84,0.43999999999999995,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:5290:3840,000437,80,0.4666666666666667,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:13750:3940,000627,70,0.5333333333333333,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:1800:3920,002779,68,0.5466666666666666,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:1940:3920,004685,78,0.48,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:3970:3900,001022,78,0.48,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:8570:4010,009477,81,0.45999999999999996,150,PCR3
FS10000169:122:BPA73120-0622:1:1116:4150:4050,009935,85,0.43333333333333335,150,PCR3
FS10000169:122:BPA73120-0622:1:1101:6340:1040,004149,74,0.5066666666666666,150,PCR4
FS10000169:122:BPA73120-0622:1:1101:7970:1040,005126,72,0.52,150,PCR4
FS10000169:122:BPA73120-0622:1:1101:11510:1160,001718,49,0.5462962962962963,108,PCR4
FS10000169:122:BPA73120-0622:1:1101:1690:1120,002263,79,0.4733333333333334,150,PCR4
FS10000169:122:BPA73120-0622:1:1101:11970:1130,006071,71,0.5266666666666666,150,PCR4
FS10000169:122:BPA73120-0622:1:1101:3560:1210,000311,76,0.4933333333333333,150,PCR4
FS10000169:122:BPA73120-0622:1:1101:4260:1190,011780,70,0.5333333333333333,150,PCR4
FS10000169:122:BPA73120-0622:1:1101:4250:1250,004377,75,0.5,150,PCR4
FS10000169:122:BPA73120-0622:1:1101:16430:1220,011031,77,0.4866666666666667,150,PCR4
FS10000169:122:BPA73120-0622:1:1101:6770:1370,008844,67,0.5533333333333333,150,PCR4
FS10000169:122:BPA73120-0622:1:1101:3170:1380,007081,75,0.5,150,PCR4
FS10000169:122:BPA73120-0622:1:1101:7900:1300,000672,74,0.5066666666666666,150,PCR4
FS10000169:122:BPA73120-0622:1:1101:2670:1390,006393,77,0.4866666666666667,150,PCR4
FS10000169:122:BPA73120-0622:1:1101:2510:1570,000437,75,0.5,150,PCR4
FS10000169:122:BPA73120-0622:1:1101:10010:1640,003352,80,0.4666666666666667,150,PCR4
FS10000169:122:BPA73120-0622:1:1101:5720:1710,007641,53,0.5092592592592593,108,PCR4
FS10000169:122:BPA73120-0622:1:1101:14280:2140,002034,77,0.4866666666666667,150,PCR4
FS10000169:122:BPA73120-0622:1:1101:10730:2060,003255,74,0.5066666666666666,150,PCR4
FS10000169:122:BPA73120-0622:1:1101:5530:2190,005638,73,0.5133333333333333,150,PCR4
FS10000169:122:BPA73120-0622:1:1101:6420:2640,002263,76,0.4933333333333333,150,PCR4
FS10000169:122:BPA73120-0622:1:1101:4840:2610,007654,74,0.5066666666666666,150,PCR4
FS10000169:122:BPA73120-0622:1:1101:15970:2760,006321,53,0.5092592592592593,108,PCR4
FS10000169:122:BPA73120-0622:1:1101:1760:2640,000452,79,0.4733333333333334,150,PCR4
FS10000169:122:BPA73120-0622:1:1101:13270:3040,004322,81,0.45999999999999996,150,PCR4
FS10000169:122:BPA73120-0622:1:1101:16050:3120,004033,53,0.5092592592592593,108,PCR4
FS10000169:122:BPA73120-0622:1:1101:9080:3170,008369,69,0.54,150,PCR4
FS10000169:122:BPA73120-0622:1:1101:7920:3250,000153,83,0.2314814814814815,25,PCR4
FS10000169:122:BPA73120-0622:1:1101:14510:3220,000312,68,0.41880341880341876,117,PCR4
FS10000169:122:BPA73120-0622:1:1101:6800:3330,000472,61,0.4786324786324786,117,PCR4
FS10000169:122:BPA73120-0622:1:1101:12650:3310,005768,85,0.43333333333333335,150,PCR4
FS10000169:122:BPA73120-0622:1:1101:11700:3420,001305,54,0.5,107,PCR4
FS10000169:122:BPA73120-0622:1:1101:9150:3450,004934,82,0.45333333333333337,150,PCR4
FS10000169:122:BPA73120-0622:1:1101:10160:3530,000817,59,0.45871559633027525,109,PCR4
FS10000169:122:BPA73120-0622:1:1101:1100:3690,000047,71,0.5266666666666666,150,PCR4
FS10000169:122:BPA73120-0622:1:1101:12790:3740,011604,75,0.5,150,PCR4
FS10000169:122:BPA73120-0622:1:1101:13610:3850,011778,52,0.5185185185185186,107,PCR4
FS10000169:122:BPA73120-0622:1:1101:1340:3930,005040,70,0.5333333333333333,150,PCR4
FS10000169:122:BPA73120-0622:1:1101:11990:4030,000875,71,0.5266666666666666,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:15160:1100,000890,82,0.45333333333333337,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:1990:1000,003520,78,0.48,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:7000:1140,001350,73,0.5133333333333333,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:5010:1130,000698,100,0.33333333333333337,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:8670:1220,002317,72,0.52,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:3460:1230,000746,74,0.5066666666666666,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:2850:1080,002315,75,0.5,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:4440:1090,009937,72,0.52,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:10830:1420,006065,73,0.5133333333333333,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:14390:1370,000727,80,0.4666666666666667,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:12980:1460,001507,71,0.5266666666666666,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:7950:1840,002291,79,0.4733333333333334,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:7850:1920,000306,76,0.4933333333333333,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:8630:1960,000565,70,0.5333333333333333,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:13870:2290,004008,73,0.5133333333333333,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:8040:2390,009937,70,0.5333333333333333,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:14800:2380,003458,69,0.54,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:3190:2510,004997,77,0.4866666666666667,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:13010:2640,003761,76,0.4933333333333333,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:3590:2730,000727,84,0.43999999999999995,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:8790:2670,001701,72,0.52,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:15020:2830,010618,49,0.5462962962962963,107,PCR4
FS10000169:122:BPA73120-0622:1:1102:6350:2860,002263,78,0.48,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:4750:2820,003924,77,0.4866666666666667,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:12550:2820,009336,75,0.5,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:7400:2920,003761,73,0.5133333333333333,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:11100:3030,011537,72,0.52,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:14810:3000,010618,49,0.5462962962962963,107,PCR4
FS10000169:122:BPA73120-0622:1:1102:3500:2990,000675,75,0.5,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:8140:3120,001130,52,0.5185185185185186,108,PCR4
FS10000169:122:BPA73120-0622:1:1102:8110:3100,001130,52,0.5185185185185186,108,PCR4
FS10000169:122:BPA73120-0622:1:1102:16200:3030,002162,81,0.45999999999999996,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:13940:3260,011535,71,0.5266666666666666,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:14990:3260,006395,79,0.4733333333333334,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:1590:3270,008080,79,0.4733333333333334,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:4120:3300,000402,78,0.48,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:4570:3440,007753,77,0.4866666666666667,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:1690:3380,005345,70,0.5333333333333333,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:2230:3470,005881,78,0.48,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:6750:3470,006189,72,0.52,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:14630:3550,009336,68,0.5466666666666666,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:5340:3560,000098,67,0.5533333333333333,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:10420:3530,010328,75,0.5,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:1800:3660,009086,72,0.52,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:2220:3810,005915,73,0.5133333333333333,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:5870:3770,001664,78,0.48,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:11230:3870,009935,82,0.45333333333333337,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:9870:4000,000267,100,0.33333333333333337,150,PCR4
FS10000169:122:BPA73120-0622:1:1102:9760:4010,000267,102,0.31999999999999995,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:8040:1220,001847,71,0.5266666666666666,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:6440:1270,006436,71,0.5266666666666666,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:9810:1270,010086,51,0.5277777777777778,108,PCR4
FS10000169:122:BPA73120-0622:1:1103:1920:1400,006745,76,0.4933333333333333,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:13790:1340,004008,71,0.5266666666666666,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:5490:1350,006813,77,0.4866666666666667,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:8230:1480,001502,86,0.42666666666666664,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:14880:1480,003409,76,0.4933333333333333,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:16100:1540,008543,68,0.5466666666666666,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:4950:1550,006093,77,0.4866666666666667,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:11550:1710,002991,75,0.5,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:15530:1670,004008,78,0.48,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:11400:1650,002737,50,0.537037037037037,108,PCR4
FS10000169:122:BPA73120-0622:1:1103:5400:1860,003761,73,0.5133333333333333,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:1270:1910,000009,75,0.5,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:5550:1830,000531,81,0.45999999999999996,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:1270:1940,001724,72,0.52,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:15430:1910,001548,75,0.5,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:12600:1980,004321,63,0.47058823529411764,119,PCR4
FS10000169:122:BPA73120-0622:1:1103:12380:1960,008213,51,0.5714285714285714,119,PCR4
FS10000169:122:BPA73120-0622:1:1103:11070:2160,004377,74,0.5066666666666666,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:11130:2160,011321,55,0.5416666666666667,120,PCR4
FS10000169:122:BPA73120-0622:1:1103:15740:2160,004934,59,0.5042016806722689,119,PCR4
FS10000169:122:BPA73120-0622:1:1103:8710:2080,006615,73,0.5133333333333333,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:6390:2200,005734,69,0.54,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:9710:2260,005299,74,0.5066666666666666,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:11960:2200,009935,76,0.4933333333333333,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:14080:2180,000267,98,0.3466666666666667,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:8570:2310,002528,79,0.4733333333333334,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:13140:2370,000354,53,0.5508474576271186,118,PCR4
FS10000169:122:BPA73120-0622:1:1103:8790:2350,008618,74,0.5066666666666666,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:5680:2320,005815,75,0.5,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:2460:2430,003759,77,0.4866666666666667,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:1290:2500,011324,81,0.45999999999999996,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:16490:2470,007557,77,0.4866666666666667,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:14520:2700,010048,75,0.5,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:1410:2560,003761,74,0.5066666666666666,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:15620:2630,000815,53,0.5546218487394958,119,PCR4
FS10000169:122:BPA73120-0622:1:1103:10160:2780,000519,76,0.4933333333333333,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:7830:2790,002925,70,0.5333333333333333,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:14400:2870,005909,59,0.5,118,PCR4
FS10000169:122:BPA73120-0622:1:1103:3730:2890,006053,72,0.52,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:9830:2950,002105,76,0.4933333333333333,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:11440:2990,006313,69,0.54,150,PCR4
FS10000169:122:BPA73120-0622:1:1103:13410:3080,002572,74,0.5066666666666666,150,PCR4
